id,observation_id,mission_orbit_number,footprint,path,center_position,phase_angle,emission_angle,incidence_angle,target_center_distance,slant_distance
282,I57911002SNU,579,0103000000010000000500000037C478CDABFB5FC0E831CA332F6D43C0ED7DAA0A0DB65FC07216F6B4C37B46C0DB5207793D875FC0EFA99CF6947646C0F9D7F2CAF5D05FC08A5759DB146943C037C478CDABFB5FC0E831CA332F6D43C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57911002SNU.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57911002SNU.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57911002SNU.png""}}",0101000000EE8A0446531E6D40850FC3549CF344C0,72.736679180826,1.5404929577748,73.49947512156,3777.3877030943,387.62553597613
283,I57973005POL,579,010300000001000000050000006DFFCA4A934A43C018EB1B98DC9655C04B5CC7B8E25654C0653733FAD1E854C01781B1BE815955C016A243E048FA54C0F5D72B2CB86D44C0C91D369199B655C06DFFCA4A934A43C018EB1B98DC9655C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57973005POL.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57973005POL.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57973005POL.png""}}",0101000000097FAFB64C3F72402C4F3864006155C0,61.672401053944,1.4918478147377,61.838856054404,3764.6559914074,383.34444803228
284,I57901002EQR,579,0103000000010000000500000001A260C694FB63407C2766BD18B841C03080F0A14415644086E464E2562B44C01344DD07202B64402B6B9BE2712744C037DDB243FC0F6440E719FB928DB341C001A260C694FB63407C2766BD18B841C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57901002EQR.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57901002EQR.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57901002EQR.png""}}",0101000000BD84C1374817644003C24119873E43C0,74.308881282762,1.5561902803018,74.864956796131,3778.8883989418,389.40480738526
285,I57952009EQR,579,0103000000010000000500000051DB865110116040882CD2C43BF640C089247A194525604062BB7B80EEED42C09013268C663A6040CDAD105663E942C08FE3874A232560406C7C26FBE7F140C051DB865110116040882CD2C43BF640C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57952009EQR.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57952009EQR.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57952009EQR.png""}}",010100000077017350292660400BFC2BE31BF141C0,75.654263581101,1.5249113136892,76.308014217941,3781.2663502006,390.50159616966
286,I57971007EQR,579,01030000000100000005000000FCA6B05241054CC0ED9925016A9448C003983270406B4CC01E3691990B9A48C0EA245B5D4E5F4CC0BED9E6C6F4D448C05AB9179815F84BC08E3D7B2E53CF48C0FCA6B05241054CC0ED9925016A9448C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57971007EQR.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57971007EQR.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57971007EQR.png""}}",0101000000139CF58700FA7240A8B2D058E0B548C0,70.390578173608,1.4667440778694,70.99984890881,3774.5623146443,390.20513532648
287,I57934002EQR,579,01030000000100000005000000C34659BF995E51C06404543882B248C08DD2A57F490751C00AB952CF82C24BC0AD16D86322CD50C04C35B39602BC4BC0130A1170082C51C04CC45BE7DFAC48C0C34659BF995E51C06404543882B248C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57934002EQR.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57934002EQR.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57934002EQR.png""}}",0101000000E986BAD0C33A7240C38EFB256D394AC0,69.388648801054,1.54058892581,69.644974195177,3772.1308954784,387.29061235427
288,I57959002SNU,579,010300000001000000050000008202EFE4D3995B40B937BF61A20943C0E694809884765B402922C32ADE9244C00892770E65A25B407C0A80F10C9844C0A1DAE044F4C35B4034BA83D8990E43C08202EFE4D3995B40B937BF61A20943C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57959002SNU.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57959002SNU.LBL""}}, ""image"": {""ratio"": [{""band"": ""642"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57959002D642.png""}, {""band"": ""875"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57959002D875.png""}, {""band"": ""964"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57959002D964.png""}], ""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57959002SNU.png""}}",,,,,,
289,I57929002SNU,579,01030000000100000005000000D6C6D8092FAA52400C59DDEA395148C062F9F36DC1005340BCCFF1D1E2604BC0E78D93C2BC3953403C6BB75D685A4BC05089EB1857DD5240B97020240B4C48C0D6C6D8092FAA52400C59DDEA395148C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57929002SNU.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57929002SNU.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57929002SNU.png""}}",01010000003903C04D5FEE5240770B34C16FD749C0,69.196320765513,1.5291487350103,69.895240017516,3772.573956757,393.3793808546
290,I57925002SNU,579,01030000000100000005000000D384ED27634065C0F20A444FCA7E48C03BE2900DA41565C072FDBB3E738E4BC038691A14CDF864C0F982161230884BC0016BD5AE092765C067B45549647948C0D384ED27634065C0F20A444FCA7E48C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57925002SNU.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57925002SNU.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57925002SNU.png""}}",010100000037F8258F75E16740AFDE2DBC6E054AC0,69.134114985104,1.5255265440915,69.835204160194,3773.272113013,386.59419200734
291,I57965003SNU,579,01030000000100000005000000CCF10A444F3B50C01E34BBEEADD648C00B43E4F4F54150C0E3FE23D3A11149C02A7288B8390E50C08313D1AFAD1749C051F52B9D0F0850C088DA368C82DC48C0CCF10A444F3B50C01E34BBEEADD648C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57965003SNU.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57965003SNU.LBL""}}, ""image"": {""ratio"": [{""band"": ""642"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57965003D642.png""}, {""band"": ""875"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57965003D875.png""}, {""band"": ""964"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57965003D964.png""}], ""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57965003SNU.png""}}",,,,,,
292,I57941002EQR,579,01030000000100000005000000B535221807815540075F984C155641C06B0DA5F622C2554004E621533E6444C0187D0569C6EE5540ADA1D45E445F44C0FFEBDCB419AA5540ACE5CE4C305241C0B535221807815540075F984C155641C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57941002EQR.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57941002EQR.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57941002EQR.png""}}",0101000000F01B7484C2B855402D6A357DDDDB42C0,74.84867347703,1.5371121352207,75.389560373714,3779.6970702959,395.08452345984
293,I57956007POL,579,01030000000100000005000000BE66B96C74405C40778192020BA155C0A6B8AAECBBE24D4036902E36AD4355C02499D53BDC944B4037C7B94DB85955C0103D29931A915C404EEFE2FDB8C155C0BE66B96C74405C40778192020BA155C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57956007POL.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57956007POL.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57956007POL.png""}}",01010000005F60363FBEFD534013B858BD3A9D55C0,61.677373327694,1.5607780172958,61.795356212028,3766.2241560257,384.49908012892
294,I57955008EQR,579,0103000000010000000500000056B77A4E7ACB4540710168942E9543C07CEF6FD05E7545404FE8F527F19943C0A6F10BAF247F4540C37FBA8102D543C048FDF50A0BD64540E5982CEE3FD043C056B77A4E7ACB4540710168942E9543C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57955008EQR.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57955008EQR.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57955008EQR.png""}}",01010000001397F7428EA745400FAEF2E064B643C0,74.11131386261,1.5643670100157,74.813339531075,3779.417250577,390.99485533446
295,I57984003SNU,579,01030000000100000005000000183F8D7BF3DC51C0643E20D0996A49C0416150A6D18151C0EB1A2D077A7A4CC049B9FB1C1F4651C064CC5D4BC8734CC0B5FCC0559EA851C0E8BB5B59A26549C0183F8D7BF3DC51C0643E20D0996A49C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57984003SNU.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57984003SNU.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57984003SNU.png""}}",01010000005061D7BC8B1A724028356B9922F14AC0,68.774789127518,1.4883870660157,69.462297436859,3772.188033506,385.89719363257
296,I57926002SNU,579,01030000000100000005000000B0C6D97484DC63409F8EC70C543A42C04A9869FB57FD634022895E46B14845C0DD7C23BAE7136440AEF02E17F14345C0252026E142F1634033E02C25CB3542C0B0C6D97484DC63409F8EC70C543A42C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57926002SNU.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57926002SNU.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57926002SNU.png""}}",0101000000A6A6E83E6CF763407CA01F8AA5C043C0,73.839156532396,1.5502607394625,74.642335699769,3778.8118155086,389.20687335787
297,I57995002POL,579,01030000000100000005000000091A3389FAFF6140D94125AE63A351C0CA350532BBCE6140CADFBDA3C69D51C097546D3741286140AE105663091F53C045F295404A6D61407BBC900E0F2753C0091A3389FAFF6140D94125AE63A351C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57995002POL.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57995002POL.LBL""}}, ""image"": {""ratio"": [{""band"": ""642"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57995002D642.png""}, {""band"": ""875"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57995002D875.png""}, {""band"": ""964"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57995002D964.png""}], ""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57995002POL.png""}}",,,,,,
298,I57908002SNU,579,010300000001000000050000003929CC7B9C7543C089EAAD81AD2E4AC0F19BC24A05B742C002F390291F3E4DC039622D3E053842C073BA2C2636374DC069ACFD9DED0743C0E9D500A5A1284AC03929CC7B9C7543C089EAAD81AD2E4AC0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57908002SNU.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57908002SNU.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57908002SNU.png""}}",01010000008E5F3BC2D0237440AC4B2D5EE3B44BC0,67.930244537411,1.5269923721231,68.592863159339,3772.2002588398,390.84733663845
299,I57992002EQR,579,010300000001000000050000006B11514CDEC04D4084A0A3552DE94CC093E00D6954B04E402C634337FBF74FC051F701486D464F40C0EC9E3C2CF04FC0F19E03CB113C4E40A054FB743CE24CC06B11514CDEC04D4084A0A3552DE94CC0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57992002EQR.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57992002EQR.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57992002EQR.png""}}",01010000004B7ADF8A99854E40BB46FA950F6F4EC0,67.165403014885,1.6062403719141,67.122982908065,3769.7151579377,387.60992730687
300,I57944002SNU,579,01030000000100000005000000E84EB0FF3AB7F03FC7629B54342046C0C0E95DBC1FD701405247C7D5C82E49C076C24B70EA430840F08AE07F2B2949C088BB7A15195DFC3F747ADE8D051B46C0E84EB0FF3AB7F03FC7629B54342046C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57944002SNU.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57944002SNU.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57944002SNU.png""}}",0101000000A40778C741010040429DB5854EA647C0,70.926397833613,1.5385631106943,71.651762901179,3776.9808564285,389.81910726313
301,I57919002SNU,579,010300000001000000050000000F26C5C727E4F43FA8514832AB9943C016325706D50603401C78B5DC99A746C05A80B6D5ACF30840A1F5F065A2A246C0F7AC6BB41CA8FF3F34B91803EB9443C00F26C5C727E4F43FA8514832AB9943C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57919002SNU.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57919002SNU.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57919002SNU.png""}}",0101000000E44C08C05A7301400CE1FA6AC51F45C0,72.701989210058,1.534274861554,73.455903935162,3778.9029354902,390.5185469801
302,I57977002EQR,579,01030000000100000005000000D6E253008C8749C008CBD8D0CDDA48C0A85489B2B79449C0A86E2EFEB61549C08F6E8445452C49C021E4BCFF8F1B49C0A41820D1042049C0814067D2A6E048C0D6E253008C8749C008CBD8D0CDDA48C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57977002EQR.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57977002EQR.LBL""}}, ""image"": {""ratio"": [{""band"": ""642"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57977002D642.png""}, {""band"": ""875"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57977002D875.png""}, {""band"": ""964"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57977002D964.png""}], ""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57977002EQR.png""}}",,,,,,
303,I57904002EQR,579,010300000001000000050000004FE5B4A7E4B95240F8A41309A60246C0028063CF9E0653402B4CDF6B081249C01AC39CA04D3B5340FBAF73D3660C49C0145CACA8C1E85240E4839ECDAAFD45C04FE5B4A7E4B95240F8A41309A60246C0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57904002EQR.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57904002EQR.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57904002EQR.png""}}",01010000003A1B212D5DFB52407A9544D4EE8847C0,71.029267606225,1.545056843174,71.401201053986,3774.1354028882,393.97855249991
304,I57936002EQR,579,01030000000100000005000000D7A02FBDFD925EC03F1EFAEE56B04FC0A6643909A5DB5EC0B3D2A41474B94FC0B119E0826C905EC0E34F5436ACA050C02C62D8614C3F5EC095641D8EAE9B50C0D7A02FBDFD925EC03F1EFAEE56B04FC0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57936002EQR.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57936002EQR.LBL""}}, ""image"": {""ratio"": [{""band"": ""642"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57936002D642.png""}, {""band"": ""875"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57936002D875.png""}, {""band"": ""964"", ""path"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtdcs2_0053/i579xxdcs/I57936002D964.png""}], ""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57936002EQR.png""}}",010100000012A2C316C7B96D40A902ED0B4A3D50C0,71.427122739985,15.694723966996,65.690348882179,3769.1052170562,398.41931440161
305,I57908002EQR,579,01030000000100000005000000EC8497E0D47543C01ADF1797AA2E4AC0DD26DC2BF3B642C0E126A3CA303E4DC07E384888F23742C0266E15C440374DC00F27309DD60743C01AFB928D07294AC0EC8497E0D47543C01ADF1797AA2E4AC0,"{""data"": {""main"": {""cub"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57908002EQR.CUB"", ""lbl"": ""/mars_data/generated/data/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/data/odtig2_0053/i579xxgeo/I57908002EQR.LBL""}}, ""image"": {""thumbnail"": ""/mars_data/distributed/pds/MO/THEMIS/pds-geosciences.wustl.edu/Odyssey/THEMIS/pds/ODTGEO_v2/browse/odtbws2_0053/i579xxbws2/I57908002EQR.png""}}",0101000000ABCFDA0F66257440F1FE4F30E9B44BC0,68.3850151521,1.5559648961191,68.538871008946,3772.1982238572,390.85036016556
