id,observation_id,footprint,path,center_position,phase_angle,emission_angle,incidence_angle,target_center_distance,slant_distance
126,frt00002f70_07_if168s,0103000020E610000001000000070000002B172AFF5AD65940E1F1ED5D8392514043FE99417CA859406FF1F09E03905140C991CEC0C8AE5940B0E3BF40108A5140815A0C1EA6AD59409835B1C057835140A77A32FFE8D95940983270404B865140B0CBF09F6ED35940043C69E1B28B51402B172AFF5AD65940E1F1ED5D83925140,"{""data"": {""main"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_315/frt00002f70/frt00002f70_07_if168s_trr3.cub"", ""lbl"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_315/frt00002f70/frt00002f70_07_if168s_trr3.lbl""}, ""derived"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_315/frt00002f70/frt00002f70_07_de168s_ddr1.cub"", ""lbl"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_315/frt00002f70/frt00002f70_07_de168s_ddr1.lbl"", ""filter"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/wv/cdr6_1_0803692813_wv_s_0.tab"", ""wavelength"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/sw/cdr6_1_0000000000_sw_s_2.tab""}}, ""image"": {""thumbnail"": ""/mars_data/generated/thumbnail/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_315/frt00002f70/frt00002f70_07_if168s_trr3.png""}}",0101000020E6100000E95F92CA14C15940164F3DD2E08A5140,60.615885547782,1.6294331783112,58.997385717025,3689.4425437418,314.18061005529
127,frt00002f7f_07_if168l,0103000020E6100000010000000700000071935165180334C0A9BF5E61C14A5540A27DACE0B7D136C044E048A0C146554030F65E7CD11636C0D4BB783F6E4055405D70067FBFDC35C08272DBBE47395540F3203D450E6D33C0419E5DBEF540554041B62C5F97F933C03D9E961FB845554071935165180334C0A9BF5E61C14A5540,"{""data"": {""main"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_315/frt00002f7f/frt00002f7f_07_if168l_trr3.cub"", ""lbl"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_315/frt00002f7f/frt00002f7f_07_if168l_trr3.lbl""}, ""derived"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_315/frt00002f7f/frt00002f7f_07_de168l_ddr1.cub"", ""lbl"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_315/frt00002f7f/frt00002f7f_07_de168l_ddr1.lbl"", ""filter"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/wv/cdr6_1_0803692813_wv_l_0.tab"", ""wavelength"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/sw/cdr6_1_0000000000_sw_l_3.tab""}}, ""image"": {""thumbnail"": ""/mars_data/generated/thumbnail/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_315/frt00002f7f/frt00002f7f_07_if168l_trr3.png""}}",0101000020E6100000215B96AFCB2F7540D3DB9F8B86425540,61.691756771212,7.94592094898,67.956491900726,3691.8195509339,321.30028122289
128,frt00002f7f_07_if168s,0103000020E61000000100000007000000C1CAA145B6FF33C0F4C0C760C54A5540D11F9A7972D936C0EA5DBC1FB7465540037B4CA4341B36C03677F4BF5C4055406EBE11DDB3E235C087DBA16131395540D40FEA22856A33C016BD5301F74055407E6FD39FFDF433C06E3315E291455540C1CAA145B6FF33C0F4C0C760C54A5540,"{""data"": {""main"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_315/frt00002f7f/frt00002f7f_07_if168s_trr3.cub"", ""lbl"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_315/frt00002f7f/frt00002f7f_07_if168s_trr3.lbl""}, ""derived"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_315/frt00002f7f/frt00002f7f_07_de168s_ddr1.cub"", ""lbl"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_315/frt00002f7f/frt00002f7f_07_de168s_ddr1.lbl"", ""filter"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/wv/cdr6_1_0803692813_wv_s_0.tab"", ""wavelength"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/sw/cdr6_1_0000000000_sw_s_2.tab""}}, ""image"": {""thumbnail"": ""/mars_data/generated/thumbnail/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_315/frt00002f7f/frt00002f7f_07_if168s_trr3.png""}}",0101000020E6100000215B96AFCB2F7540D3DB9F8B86425540,61.691756771212,7.94592094898,67.956491900726,3691.8195509339,321.30028122289
129,frt000030b0_07_if168s,0103000020E61000000100000009000000D7DCD1FF727749C0E3512AE109CF5140024BAE62F1D749C0BE13B35E0CCC51400B2769FE98CA49C01EC6A4BF97C65140789961A3ACCD49C09F56D11F9AC151404089CF9D60C749C02F6B6281AFC15140A77A32FFE8CD49C0C1374D9F1DC1514032AA0CE36E7049C0807EDFBF79C35140E466B8019F7D49C049F59D5F94C85140D7DCD1FF727749C0E3512AE109CF5140,"{""data"": {""main"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_322/frt000030b0/frt000030b0_07_if168s_trr3.cub"", ""lbl"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_322/frt000030b0/frt000030b0_07_if168s_trr3.lbl""}, ""derived"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_322/frt000030b0/frt000030b0_07_de168s_ddr1.cub"", ""lbl"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_322/frt000030b0/frt000030b0_07_de168s_ddr1.lbl"", ""filter"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/wv/cdr6_1_0803692813_wv_s_0.tab"", ""wavelength"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/sw/cdr6_1_0000000000_sw_s_2.tab""}}, ""image"": {""thumbnail"": ""/mars_data/generated/thumbnail/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_322/frt000030b0/frt000030b0_07_if168s_trr3.png""}}",0101000020E61000003F1C2444794B734041D653ABAFC75140,63.040392090734,2.4594971440193,60.583102076507,3689.8291677866,315.42696582862
130,frt000030b0_07_if168l,0103000020E610000001000000090000008E93C2BCC77749C00B5D8940F5CE514094DE37BEF6D649C0F9C08EFF02CC51402638F581E4C949C04C1938A0A5C65140787E5182FECC49C0AFE9414129C15140B4AA251DE57049C0724EECA17DC3514041F2CEA10C7F49C05C8E57207AC35140AFB0E07EC07149C00F7BA180EDC35140672783A3E47D49C091D5AD9E93C851408E93C2BCC77749C00B5D8940F5CE5140,"{""data"": {""main"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_322/frt000030b0/frt000030b0_07_if168l_trr3.cub"", ""lbl"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_322/frt000030b0/frt000030b0_07_if168l_trr3.lbl""}, ""derived"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_322/frt000030b0/frt000030b0_07_de168l_ddr1.cub"", ""lbl"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_322/frt000030b0/frt000030b0_07_de168l_ddr1.lbl"", ""filter"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/wv/cdr6_1_0803692813_wv_l_0.tab"", ""wavelength"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/sw/cdr6_1_0000000000_sw_l_3.tab""}}, ""image"": {""thumbnail"": ""/mars_data/generated/thumbnail/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_322/frt000030b0/frt000030b0_07_if168l_trr3.png""}}",0101000020E61000003F1C2444794B734041D653ABAFC75140,63.040392090734,2.4594971440193,60.583102076507,3689.8291677866,315.42696582862
131,frt00003659_07_if168s,0103000020E6100000010000000700000089CF9D607F896540BF1072DEFF555340C24F1C403F6665400B630B410E53534016A243E0486D65401CCF6740BD4A534024ED461F736E6540DC2A8881AE41534022FC8BA031906540A568E55E60455340FDF675E09C8965403AB01C21034D534089CF9D607F896540BF1072DEFF555340,"{""data"": {""main"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_349/frt00003659/frt00003659_07_if168s_trr3.cub"", ""lbl"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_349/frt00003659/frt00003659_07_if168s_trr3.lbl""}, ""derived"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_349/frt00003659/frt00003659_07_de168s_ddr1.cub"", ""lbl"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_349/frt00003659/frt00003659_07_de168s_ddr1.lbl"", ""filter"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/wv/cdr6_2_0850327000_wv_s_0.tab"", ""wavelength"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/sw/cdr6_1_0000000000_sw_s_2.tab""}}, ""image"": {""thumbnail"": ""/mars_data/generated/thumbnail/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_349/frt00003659/frt00003659_07_if168s_trr3.png""}}",0101000020E61000002CB64945637B6540A228D027F24B5340,68.099184377618,1.2189710113624,68.991235664725,3693.0121324939,319.06025851691
132,frt00003659_07_if168l,0103000020E6100000010000000700000037894160658965404CFBE6FEEA555340556AF640AB666540C37FBA81025353407F87A2409F6D6540D2C77C40A04A53404D310741C76E6540A86E2EFEB6415340DD240681159065401DE736E15E4553405B7C0A8071896540091B9E5E294D534037894160658965404CFBE6FEEA555340,"{""data"": {""main"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_349/frt00003659/frt00003659_07_if168l_trr3.cub"", ""lbl"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_349/frt00003659/frt00003659_07_if168l_trr3.lbl""}, ""derived"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_349/frt00003659/frt00003659_07_de168l_ddr1.cub"", ""lbl"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_349/frt00003659/frt00003659_07_de168l_ddr1.lbl"", ""filter"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/wv/cdr6_1_0803692813_wv_l_0.tab"", ""wavelength"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/sw/cdr6_1_0000000000_sw_l_3.tab""}}, ""image"": {""thumbnail"": ""/mars_data/generated/thumbnail/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_349/frt00003659/frt00003659_07_if168l_trr3.png""}}",0101000020E610000086E7A562637B6540433A3C84F14B5340,68.086616084459,1.2148251897376,68.991186280914,3693.0119072737,319.05923032225
133,frt0000364f_07_if169l,0103000020E6100000010000000500000066BB421F2C335AC0C119FCFD62675040C05E61C1FD595AC0952C27A1F45E504084BA48A12C555AC0177E703E755950403259DC7F64335AC0F299EC9FA75D504066BB421F2C335AC0C119FCFD62675040,"{""data"": {""main"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_349/frt0000364f/frt0000364f_07_if169l_trr3.cub"", ""lbl"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_349/frt0000364f/frt0000364f_07_if169l_trr3.lbl""}, ""derived"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_349/frt0000364f/frt0000364f_07_de169l_ddr1.cub"", ""lbl"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_349/frt0000364f/frt0000364f_07_de169l_ddr1.lbl"", ""filter"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/wv/cdr6_1_0803692813_wv_l_0.tab"", ""wavelength"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/sw/cdr6_1_0000000000_sw_l_3.tab""}}, ""image"": {""thumbnail"": ""/mars_data/generated/thumbnail/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_349/frt0000364f/frt0000364f_07_if169l_trr3.png""}}",0101000020E610000024EF1CCA50DE6F4003EE79FEB4595040,81.184088384471,22.54107033601,61.124020868807,3689.1164324794,335.02515195064
134,frt0000364f_07_if169s,0103000020E6100000010000000700000040A4DFBE0E335AC095F0845E7F675040317A6EA12B5A5AC03659A31EA25E504066F7E461A1545AC0DBFD2AC077585040E257ACE122545AC00612143FC65050403468E89FE0275AC057790261A74F5040CFA3E2FF8E325AC044A7E7DD585B504040A4DFBE0E335AC095F0845E7F675040,"{""data"": {""main"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_349/frt0000364f/frt0000364f_07_if169s_trr3.cub"", ""lbl"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_349/frt0000364f/frt0000364f_07_if169s_trr3.lbl""}, ""derived"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_349/frt0000364f/frt0000364f_07_de169s_ddr1.cub"", ""lbl"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_349/frt0000364f/frt0000364f_07_de169s_ddr1.lbl"", ""filter"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/wv/cdr6_2_0850327000_wv_s_0.tab"", ""wavelength"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/sw/cdr6_1_0000000000_sw_s_2.tab""}}, ""image"": {""thumbnail"": ""/mars_data/generated/thumbnail/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_349/frt0000364f/frt0000364f_07_if169s_trr3.png""}}",0101000020E6100000A1832EE150DE6F40210725CCB4595040,81.171740570653,22.542068067478,61.123949782826,3689.1159162834,335.02603397528
135,frt00003130_07_if168s,0103000020E610000001000000070000002E5915E126BB51406C2409C215AD5140A9A10DC0068B514012A5BDC117AC51400F7EE200FA925140CEA96400A8A2514002124DA0889251408FC360FE0A9A514018B49080D1BE514091D26C1E879D5140BF49D3A068B85140C66D3480B7A451402E5915E126BB51406C2409C215AD5140,"{""data"": {""main"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_324/frt00003130/frt00003130_07_if168s_trr3.cub"", ""lbl"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_324/frt00003130/frt00003130_07_if168s_trr3.lbl""}, ""derived"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_324/frt00003130/frt00003130_07_de168s_ddr1.cub"", ""lbl"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_324/frt00003130/frt00003130_07_de168s_ddr1.lbl"", ""filter"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/wv/cdr6_1_0803692813_wv_s_0.tab"", ""wavelength"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/sw/cdr6_1_0000000000_sw_s_2.tab""}}, ""image"": {""thumbnail"": ""/mars_data/generated/thumbnail/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_324/frt00003130/frt00003130_07_if168s_trr3.png""}}",0101000020E61000001EFAEE5696A5514041102043C7A35140,57.510377208215,5.6572264663715,61.015907470942,3689.0699777024,314.28279231603
136,frt00003130_07_if168l,0103000020E61000000100000007000000730F09DFFBBA514020D5B0DF13AD5140B5C5353E938B5140354415FE0CAC5140C040102043935140EC87D860E1A25140C79DD2C1FA925140CC9717601F9A5140240ED940BABE5140B610E4A0849D5140A7B0524145B85140AC8F87BEBBA45140730F09DFFBBA514020D5B0DF13AD5140,"{""data"": {""main"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_324/frt00003130/frt00003130_07_if168l_trr3.cub"", ""lbl"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_324/frt00003130/frt00003130_07_if168l_trr3.lbl""}, ""derived"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_324/frt00003130/frt00003130_07_de168l_ddr1.cub"", ""lbl"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_324/frt00003130/frt00003130_07_de168l_ddr1.lbl"", ""filter"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/wv/cdr6_1_0803692813_wv_l_0.tab"", ""wavelength"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/sw/cdr6_1_0000000000_sw_l_3.tab""}}, ""image"": {""thumbnail"": ""/mars_data/generated/thumbnail/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_324/frt00003130/frt00003130_07_if168l_trr3.png""}}",0101000020E61000001EFAEE5696A5514041102043C7A35140,57.510377208215,5.6572264663715,61.015907470942,3689.0699777024,314.28279231603
137,frt00003127_07_if168s,0103000020E610000001000000070000007521567F84DC53407D96E7C1DDAD554003249A40113B5340D9D0CDFE40A155407E5182FE42B75340AEB6627FD99C55408DEDB5A0F711544041D7BE805E965540EC8497E0D4B6544092054CE0D6A1554080608E1EBF445440809C306134A655407521567F84DC53407D96E7C1DDAD5540,"{""data"": {""main"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_324/frt00003127/frt00003127_07_if168s_trr3.cub"", ""lbl"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_324/frt00003127/frt00003127_07_if168s_trr3.lbl""}, ""derived"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_324/frt00003127/frt00003127_07_de168s_ddr1.cub"", ""lbl"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_324/frt00003127/frt00003127_07_de168s_ddr1.lbl"", ""filter"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/wv/cdr6_1_0803692813_wv_s_0.tab"", ""wavelength"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/sw/cdr6_1_0000000000_sw_s_2.tab""}}, ""image"": {""thumbnail"": ""/mars_data/generated/thumbnail/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_324/frt00003127/frt00003127_07_if168s_trr3.png""}}",0101000020E6100000EF1B5F7B66FB53401135D1E7A3A15540,71.322348265393,1.5622069731601,70.083295704427,3692.5080830199,317.07473127837
138,frt00003127_07_if168l,0103000020E6100000010000000700000043AA285E65DC53405531957EC2AD5540E31B0A9FAD3D53400306499F56A1554063D009A183BB5340C1525DC0CB9C5540FBE769C0201354409D2FF65E7C965540E40F069E7BB5544002F4FBFECDA15540F8A8BF5E614054408CD8278062A6554043AA285E65DC53405531957EC2AD5540,"{""data"": {""main"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_324/frt00003127/frt00003127_07_if168l_trr3.cub"", ""lbl"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_324/frt00003127/frt00003127_07_if168l_trr3.lbl""}, ""derived"": {""cub"": ""/mars_data/generated/data/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_324/frt00003127/frt00003127_07_de168l_ddr1.cub"", ""lbl"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-6-ddr-v1/mrocr_1001/ddr/2006/2006_324/frt00003127/frt00003127_07_de168l_ddr1.lbl"", ""filter"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/wv/cdr6_1_0803692813_wv_l_0.tab"", ""wavelength"": ""/mars_data/distributed/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-2-edr-v1/mrocr_0001/cdr/sw/cdr6_1_0000000000_sw_l_3.tab""}}, ""image"": {""thumbnail"": ""/mars_data/generated/thumbnail/pds/MRO/CRISM/pds-geosciences.wustl.edu/mro/mro-m-crism-3-rdr-targeted-v1/mrocr_2101/trdr/2006/2006_324/frt00003127/frt00003127_07_if168l_trr3.png""}}",0101000020E6100000C097C28366FB5340713D0AD7A3A15540,71.322304424091,1.5621042987244,70.083291277412,3692.5080827875,317.07474657678
